,year,driver,team,track,FP2 fastest lap,FP2 tyre life,FP3 fastest lap,FP3 tyre life,theoretical fastest lap,qualifying time
0,2021,MSC,Haas F1 Team,Dutch Grand Prix,72.607,2.0,72.366,2.0,72.366,71.387
0,2021,MAZ,Haas F1 Team,Dutch Grand Prix,72.835,2.0,72.136,4.0,72.136,71.875
0,2021,BOT,Mercedes,Italian Grand Prix,81.451,2.0,83.468,6.0,83.468,79.555
0,2021,HAM,Mercedes,Italian Grand Prix,80.926,2.0,83.246,9.0,83.246,79.651
0,2021,VER,Red Bull Racing,Italian Grand Prix,81.378,2.0,83.662,17.0,83.662,79.966
0,2021,NOR,McLaren,Italian Grand Prix,82.103,4.0,84.665,13.0,84.665,79.989
0,2021,RIC,McLaren,Italian Grand Prix,82.003,4.0,84.774,12.0,84.774,79.995
0,2021,GAS,AlphaTauri,Italian Grand Prix,81.719,2.0,84.654,7.0,84.654,80.26
0,2021,SAI,Ferrari,Italian Grand Prix,81.914,2.0,86.124,16.0,86.124,80.462
0,2021,LEC,Ferrari,Italian Grand Prix,82.102,4.0,84.77,9.0,84.77,80.51
0,2021,PER,Red Bull Racing,Italian Grand Prix,82.039,2.0,83.917,9.0,83.917,80.611
0,2021,GIO,Alfa Romeo Racing,Italian Grand Prix,82.27,2.0,84.502,5.0,84.502,80.808
0,2021,VET,Aston Martin,Italian Grand Prix,81.824,2.0,85.935,5.0,85.935,80.913
0,2021,STR,Aston Martin,Italian Grand Prix,81.676,2.0,85.763,6.0,85.763,81.02
0,2021,ALO,Alpine,Italian Grand Prix,81.926,2.0,84.539,6.0,84.539,81.069
0,2021,OCO,Alpine,Italian Grand Prix,82.534,6.0,84.263,5.0,84.263,81.103
0,2021,RUS,Williams,Italian Grand Prix,83.092,4.0,85.083,3.0,85.083,81.392
0,2021,LAT,Williams,Italian Grand Prix,83.442,4.0,84.805,8.0,84.805,81.925
0,2021,TSU,AlphaTauri,Italian Grand Prix,82.53,6.0,85.422,19.0,85.422,81.973
0,2021,MSC,Haas F1 Team,Italian Grand Prix,83.551,4.0,86.012,5.0,86.012,82.248
0,2021,KUB,Alfa Romeo Racing,Italian Grand Prix,83.009,4.0,84.28,3.0,84.28,82.53
0,2021,MAZ,Haas F1 Team,Italian Grand Prix,83.445,4.0,85.729,7.0,85.729,82.716
0,2021,HAM,Mercedes,Turkish Grand Prix,83.804,4.0,93.636,4.0,93.636,82.868
0,2021,BOT,Mercedes,Turkish Grand Prix,84.214,5.0,91.996,7.0,91.996,82.998
0,2021,VER,Red Bull Racing,Turkish Grand Prix,84.439,5.0,90.611,8.0,90.611,83.196
0,2021,LEC,Ferrari,Turkish Grand Prix,83.97,7.0,91.543,4.0,91.543,83.265
0,2021,GAS,AlphaTauri,Turkish Grand Prix,84.756,6.0,90.447,10.0,90.447,83.326
0,2021,ALO,Alpine,Turkish Grand Prix,84.66,2.0,91.545,10.0,91.545,83.477
0,2021,PER,Red Bull Racing,Turkish Grand Prix,84.373,2.0,90.684,9.0,90.684,83.706
0,2021,NOR,McLaren,Turkish Grand Prix,84.525,2.0,92.314,10.0,92.314,83.954
0,2021,STR,Aston Martin,Turkish Grand Prix,85.02,2.0,93.348,4.0,93.348,84.305
0,2021,TSU,AlphaTauri,Turkish Grand Prix,84.882,4.0,91.981,10.0,91.981,84.368
0,2021,VET,Aston Martin,Turkish Grand Prix,85.229,2.0,92.111,7.0,92.111,84.795
0,2021,OCO,Alpine,Turkish Grand Prix,84.672,8.0,92.089,15.0,92.089,84.842
0,2021,MSC,Haas F1 Team,Turkish Grand Prix,85.48,6.0,92.228,15.0,92.228,85.2
0,2021,SAI,Ferrari,Turkish Grand Prix,84.903,8.0,91.262,13.0,91.262,85.177
0,2021,RIC,McLaren,Turkish Grand Prix,85.06,6.0,92.27,8.0,92.27,85.881
0,2021,LAT,Williams,Turkish Grand Prix,85.307,5.0,95.681,4.0,95.681,86.086
0,2021,GIO,Alfa Romeo Racing,Turkish Grand Prix,84.796,4.0,92.097,11.0,92.097,86.43
0,2021,RAI,Alfa Romeo Racing,Turkish Grand Prix,85.143,4.0,91.572,10.0,91.572,87.525
0,2021,MAZ,Haas F1 Team,Turkish Grand Prix,85.698,4.0,93.425,4.0,93.425,88.449
0,2021,VER,Red Bull Racing,United States Grand Prix,95.824,7.0,94.912,5.0,94.912,92.91
0,2021,HAM,Mercedes,United States Grand Prix,95.31,5.0,95.219,5.0,95.219,93.119
0,2021,PER,Red Bull Racing,United States Grand Prix,94.946,2.0,94.701,2.0,94.701,93.134
0,2021,BOT,Mercedes,United States Grand Prix,95.36,2.0,94.988,2.0,94.988,93.475
0,2021,LEC,Ferrari,United States Grand Prix,95.572,2.0,95.688,2.0,95.688,93.606
0,2021,SAI,Ferrari,United States Grand Prix,95.919,2.0,94.805,2.0,94.805,93.792
0,2021,RIC,McLaren,United States Grand Prix,95.457,2.0,95.345,2.0,95.345,93.808
0,2021,NOR,McLaren,United States Grand Prix,95.203,2.0,94.945,2.0,94.945,93.887
0,2021,GAS,AlphaTauri,United States Grand Prix,96.242,2.0,95.398,2.0,95.398,94.118
0,2021,TSU,AlphaTauri,United States Grand Prix,96.983,5.0,96.572,5.0,96.572,94.918
0,2021,OCO,Alpine,United States Grand Prix,96.158,2.0,95.711,2.0,95.711,95.377
0,2021,VET,Aston Martin,United States Grand Prix,96.718,4.0,95.851,2.0,95.851,95.5
0,2021,GIO,Alfa Romeo Racing,United States Grand Prix,96.138,2.0,96.252,2.0,96.252,95.794
0,2021,ALO,Alpine,United States Grand Prix,96.376,2.0,96.49,2.0,96.49,104.549
0,2021,RUS,Williams,United States Grand Prix,97.49,2.0,96.023,2.0,96.023,95.73
0,2021,STR,Aston Martin,United States Grand Prix,95.561,2.0,96.392,2.0,96.392,95.983
0,2021,LAT,Williams,United States Grand Prix,97.254,2.0,96.118,2.0,96.118,95.995
0,2021,RAI,Alfa Romeo Racing,United States Grand Prix,96.558,2.0,96.062,2.0,96.062,96.311
0,2021,MSC,Haas F1 Team,United States Grand Prix,97.041,2.0,96.671,2.0,96.671,96.499
0,2021,MAZ,Haas F1 Team,United States Grand Prix,98.026,5.0,123.456,5.0,123.456,96.796
0,2021,BOT,Mercedes,Mexico City Grand Prix,77.725,11.0,77.708,8.0,77.708,75.875
0,2021,HAM,Mercedes,Mexico City Grand Prix,77.81,2.0,77.675,7.0,77.675,76.02
0,2021,VER,Red Bull Racing,Mexico City Grand Prix,77.301,2.0,77.217,5.0,77.217,76.225
0,2021,PER,Red Bull Racing,Mexico City Grand Prix,77.871,5.0,77.024,5.0,77.024,76.342
0,2021,GAS,AlphaTauri,Mexico City Grand Prix,78.429,2.0,78.202,8.0,78.202,76.456
0,2021,SAI,Ferrari,Mexico City Grand Prix,78.318,5.0,78.029,4.0,78.029,76.761
0,2021,RIC,McLaren,Mexico City Grand Prix,79.521,6.0,78.121,5.0,78.121,76.763
0,2021,LEC,Ferrari,Mexico City Grand Prix,78.605,3.0,78.213,6.0,78.213,76.837
0,2021,TSU,AlphaTauri,Mexico City Grand Prix,78.644,2.0,78.037,6.0,78.037,77.158
0,2021,NOR,McLaren,Mexico City Grand Prix,78.979,7.0,78.312,5.0,78.312,96.83
0,2021,VET,Aston Martin,Mexico City Grand Prix,78.681,2.0,78.614,3.0,78.614,77.746
0,2021,RAI,Alfa Romeo Racing,Mexico City Grand Prix,78.841,2.0,78.531,8.0,78.531,77.958
0,2021,GIO,Alfa Romeo Racing,Mexico City Grand Prix,79.227,6.0,78.556,2.0,78.556,78.29
0,2021,OCO,Alpine,Mexico City Grand Prix,79.431,4.0,78.999,3.0,78.999,78.405
0,2021,ALO,Alpine,Mexico City Grand Prix,78.732,4.0,78.847,4.0,78.847,78.452
0,2021,LAT,Williams,Mexico City Grand Prix,80.82,4.0,79.313,2.0,79.313,78.756
0,2021,MSC,Haas F1 Team,Mexico City Grand Prix,79.62,2.0,79.238,2.0,79.238,78.858
0,2021,MAZ,Haas F1 Team,Mexico City Grand Prix,81.581,7.0,80.479,4.0,80.479,79.303
0,2021,STR,Aston Martin,Mexico City Grand Prix,79.73,7.0,78.352,2.0,78.352,80.873
0,2021,HAM,Mercedes,São Paulo Grand Prix,69.05,8.0,72.741,8.0,72.741,67.934
0,2021,VER,Red Bull Racing,São Paulo Grand Prix,69.417,2.0,72.102,6.0,72.102,68.372
0,2021,BOT,Mercedes,São Paulo Grand Prix,69.567,8.0,72.355,9.0,72.355,68.469
0,2021,PER,Red Bull Racing,São Paulo Grand Prix,69.492,2.0,72.903,15.0,72.903,68.483
0,2021,GAS,AlphaTauri,São Paulo Grand Prix,69.88,5.0,73.608,16.0,73.608,68.777
0,2021,SAI,Ferrari,São Paulo Grand Prix,70.124,2.0,73.078,6.0,73.078,68.826
0,2021,LEC,Ferrari,São Paulo Grand Prix,70.142,2.0,73.099,14.0,73.099,68.96
0,2021,NOR,McLaren,São Paulo Grand Prix,70.61,4.0,73.581,14.0,73.581,68.98
0,2021,RIC,McLaren,São Paulo Grand Prix,70.99,4.0,73.448,8.0,73.448,69.039
0,2021,ALO,Alpine,São Paulo Grand Prix,70.201,2.0,71.238,5.0,71.238,69.113
0,2021,OCO,Alpine,São Paulo Grand Prix,70.145,8.0,72.407,5.0,72.407,69.189
0,2021,VET,Aston Martin,São Paulo Grand Prix,70.413,2.0,73.747,10.0,73.747,69.399
0,2021,TSU,AlphaTauri,São Paulo Grand Prix,70.374,3.0,73.726,13.0,73.726,69.483
0,2021,RAI,Alfa Romeo Racing,São Paulo Grand Prix,70.443,2.0,73.355,5.0,73.355,69.503
0,2021,GIO,Alfa Romeo Racing,São Paulo Grand Prix,70.587,2.0,72.997,5.0,72.997,70.227
0,2021,STR,Aston Martin,São Paulo Grand Prix,70.352,2.0,73.426,5.0,73.426,69.663
0,2021,LAT,Williams,São Paulo Grand Prix,70.902,2.0,74.025,5.0,74.025,69.897
0,2021,RUS,Williams,São Paulo Grand Prix,70.938,2.0,73.615,3.0,73.615,69.953
0,2021,MSC,Haas F1 Team,São Paulo Grand Prix,70.885,2.0,74.066,5.0,74.066,70.329
0,2021,MAZ,Haas F1 Team,São Paulo Grand Prix,71.342,3.0,74.909,9.0,74.909,70.589
0,2021,HAM,Mercedes,Qatar Grand Prix,83.57,2.0,82.388,2.0,82.388,80.827
0,2021,VER,Red Bull Racing,Qatar Grand Prix,83.498,5.0,82.651,2.0,82.651,81.282
0,2021,BOT,Mercedes,Qatar Grand Prix,83.148,5.0,82.31,5.0,82.31,81.478
0,2021,GAS,AlphaTauri,Qatar Grand Prix,83.357,5.0,82.835,6.0,82.835,81.64
0,2021,ALO,Alpine,Qatar Grand Prix,84.056,2.0,83.186,2.0,83.186,81.67
0,2021,NOR,McLaren,Qatar Grand Prix,83.632,2.0,83.895,6.0,83.895,81.731
0,2021,SAI,Ferrari,Qatar Grand Prix,84.033,2.0,83.048,6.0,83.048,81.84
0,2021,TSU,AlphaTauri,Qatar Grand Prix,83.735,2.0,83.567,8.0,83.567,81.881
0,2021,OCO,Alpine,Qatar Grand Prix,84.041,2.0,83.209,5.0,83.209,82.028
0,2021,VET,Aston Martin,Qatar Grand Prix,84.02,2.0,83.884,2.0,83.884,82.785
0,2021,PER,Red Bull Racing,Qatar Grand Prix,83.787,3.0,82.846,2.0,82.846,82.346
0,2021,STR,Aston Martin,Qatar Grand Prix,83.705,2.0,84.154,6.0,84.154,82.46
0,2021,LEC,Ferrari,Qatar Grand Prix,84.095,2.0,83.276,8.0,83.276,82.463
0,2021,RIC,McLaren,Qatar Grand Prix,84.135,2.0,83.711,2.0,83.711,82.597
0,2021,RUS,Williams,Qatar Grand Prix,84.954,4.0,83.923,6.0,83.923,82.756
0,2021,RAI,Alfa Romeo Racing,Qatar Grand Prix,84.631,5.0,84.246,6.0,84.246,83.156
0,2021,LAT,Williams,Qatar Grand Prix,85.209,2.0,84.499,6.0,84.499,83.213
0,2021,GIO,Alfa Romeo Racing,Qatar Grand Prix,85.072,2.0,84.288,8.0,84.288,83.262
0,2021,MSC,Haas F1 Team,Qatar Grand Prix,85.575,6.0,84.68,5.0,84.68,83.407
0,2021,HAM,Mercedes,Saudi Arabian Grand Prix,89.018,8.0,88.314,8.0,88.314,87.511
0,2021,BOT,Mercedes,Saudi Arabian Grand Prix,89.079,8.0,89.019,5.0,89.019,87.622
0,2021,VER,Red Bull Racing,Saudi Arabian Grand Prix,89.213,6.0,88.1,5.0,88.1,87.653
0,2021,LEC,Ferrari,Saudi Arabian Grand Prix,89.772,3.0,89.101,7.0,89.101,88.054
0,2021,PER,Red Bull Racing,Saudi Arabian Grand Prix,89.768,6.0,88.629,6.0,88.629,88.123
0,2021,GAS,AlphaTauri,Saudi Arabian Grand Prix,89.099,7.0,88.715,6.0,88.715,88.125
0,2021,NOR,McLaren,Saudi Arabian Grand Prix,90.004,9.0,89.3,3.0,89.3,88.18
0,2021,TSU,AlphaTauri,Saudi Arabian Grand Prix,89.597,7.0,88.641,5.0,88.641,88.442
0,2021,OCO,Alpine,Saudi Arabian Grand Prix,89.555,6.0,89.177,4.0,89.177,88.647
0,2021,GIO,Alfa Romeo Racing,Saudi Arabian Grand Prix,90.11,6.0,89.59,6.0,89.59,88.754
0,2021,RIC,McLaren,Saudi Arabian Grand Prix,89.968,8.0,89.717,8.0,89.717,88.668
0,2021,RAI,Alfa Romeo Racing,Saudi Arabian Grand Prix,90.276,8.0,89.689,6.0,89.689,88.885
0,2021,ALO,Alpine,Saudi Arabian Grand Prix,89.441,4.0,89.418,4.0,89.418,88.92
0,2021,RUS,Williams,Saudi Arabian Grand Prix,90.506,4.0,90.034,4.0,90.034,89.054
0,2021,SAI,Ferrari,Saudi Arabian Grand Prix,89.589,7.0,89.149,5.0,89.149,113.652
0,2021,LAT,Williams,Saudi Arabian Grand Prix,91.039,4.0,90.366,6.0,90.366,89.177
0,2021,VET,Aston Martin,Saudi Arabian Grand Prix,90.502,4.0,90.296,6.0,90.296,89.198
0,2021,STR,Aston Martin,Saudi Arabian Grand Prix,90.442,6.0,90.03,7.0,90.03,89.368
0,2021,MSC,Haas F1 Team,Saudi Arabian Grand Prix,90.652,2.0,90.933,2.0,90.933,89.464
0,2021,MAZ,Haas F1 Team,Saudi Arabian Grand Prix,91.629,6.0,90.979,5.0,90.979,90.473
0,2021,VER,Red Bull Racing,Abu Dhabi Grand Prix,84.332,2.0,83.488,4.0,83.488,82.109
0,2021,HAM,Mercedes,Abu Dhabi Grand Prix,83.691,6.0,83.274,9.0,83.274,82.48
0,2021,NOR,McLaren,Abu Dhabi Grand Prix,85.153,2.0,84.106,2.0,84.106,82.931
0,2021,PER,Red Bull Racing,Abu Dhabi Grand Prix,84.4,5.0,84.047,8.0,84.047,82.947
0,2021,SAI,Ferrari,Abu Dhabi Grand Prix,84.844,4.0,84.595,2.0,84.595,82.992
0,2021,BOT,Mercedes,Abu Dhabi Grand Prix,84.083,2.0,84.025,8.0,84.025,83.036
0,2021,LEC,Ferrari,Abu Dhabi Grand Prix,84.557,3.0,84.758,4.0,84.758,83.122
0,2021,TSU,AlphaTauri,Abu Dhabi Grand Prix,84.532,5.0,84.223,5.0,84.223,83.22
0,2021,OCO,Alpine,Abu Dhabi Grand Prix,84.034,5.0,84.834,4.0,84.834,83.389
0,2021,RIC,McLaren,Abu Dhabi Grand Prix,84.959,8.0,84.733,2.0,84.733,83.409
0,2021,ALO,Alpine,Abu Dhabi Grand Prix,84.495,4.0,85.094,2.0,85.094,83.46
0,2021,GAS,AlphaTauri,Abu Dhabi Grand Prix,84.94,5.0,84.251,5.0,84.251,84.043
0,2021,STR,Aston Martin,Abu Dhabi Grand Prix,85.385,2.0,84.821,3.0,85.268,84.066
0,2021,GIO,Alfa Romeo Racing,Abu Dhabi Grand Prix,85.108,6.0,85.048,2.0,85.048,84.251
0,2021,VET,Aston Martin,Abu Dhabi Grand Prix,85.195,3.0,85.115,2.0,85.115,84.305
0,2021,LAT,Williams,Abu Dhabi Grand Prix,85.687,4.0,85.322,2.0,85.322,84.338
0,2021,RUS,Williams,Abu Dhabi Grand Prix,85.549,4.0,85.22,4.0,85.22,84.423
0,2021,RAI,Alfa Romeo Racing,Abu Dhabi Grand Prix,85.44,2.0,85.037,2.0,85.037,84.779
0,2021,MSC,Haas F1 Team,Abu Dhabi Grand Prix,85.784,3.0,85.34,4.0,85.34,84.906
0,2021,MAZ,Haas F1 Team,Abu Dhabi Grand Prix,86.336,4.0,86.332,2.0,86.332,85.685
